Time(dd/mm/yyyy),Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
15/03/2023 1:11:03,445,18.6,42,1001.5
15/03/2023 1:12:03,457,18.6,42,1001.5
15/03/2023 1:13:03,436,18.6,42,1001.5
15/03/2023 1:14:03,428,18.6,42,1001.5
15/03/2023 1:15:03,439,18.6,42,1001.6
15/03/2023 1:16:03,428,18.6,42,1001.6
15/03/2023 1:17:03,441,18.6,42,1001.6
15/03/2023 1:18:03,444,18.6,42,1001.6
15/03/2023 1:19:03,439,18.6,42,1001.7
15/03/2023 1:20:03,446,18.6,42,1001.6
15/03/2023 1:21:03,436,18.6,42,1001.7
15/03/2023 1:22:03,426,18.6,42,1001.7
15/03/2023 1:23:03,427,18.6,42,1001.7
15/03/2023 1:24:03,457,18.6,42,1001.7
15/03/2023 1:25:03,426,18.6,42,1001.7
15/03/2023 1:26:03,453,18.6,42,1001.7
15/03/2023 1:27:03,438,18.6,42,1001.7
15/03/2023 1:28:03,449,18.6,42,1001.8
15/03/2023 1:29:03,434,18.5,42,1001.6
15/03/2023 1:30:03,442,18.6,42,1001.7
15/03/2023 1:31:03,428,18.5,42,1001.7
15/03/2023 1:32:03,450,18.5,42,1001.8
15/03/2023 1:33:03,440,18.5,42,1001.7
15/03/2023 1:34:03,450,18.5,42,1001.8
15/03/2023 1:35:03,438,18.5,42,1001.8
15/03/2023 1:36:03,464,18.5,42,1001.7
15/03/2023 1:37:03,441,18.5,42,1001.8
15/03/2023 1:38:03,448,18.5,42,1001.7
15/03/2023 1:39:03,449,18.5,42,1001.8
15/03/2023 1:40:03,446,18.4,42,1001.8
15/03/2023 1:41:03,438,18.5,42,1001.8
15/03/2023 1:42:03,446,18.4,42,1001.8
15/03/2023 1:43:03,437,18.4,42,1001.7
15/03/2023 1:44:03,436,18.4,42,1001.7
15/03/2023 1:45:03,444,18.4,42,1001.8
15/03/2023 1:46:03,433,18.4,42,1001.9
15/03/2023 1:47:03,443,18.4,42,1001.8
15/03/2023 1:48:03,433,18.4,42,1001.8
15/03/2023 1:49:03,415,18.4,42,1001.9
15/03/2023 1:50:03,440,18.4,42,1001.8
15/03/2023 1:51:03,450,18.4,42,1001.9
15/03/2023 1:52:03,445,18.4,41,1001.9
15/03/2023 1:53:03,446,18.4,41,1002
15/03/2023 1:54:03,451,18.4,42,1002
15/03/2023 1:55:03,436,18.4,41,1002
15/03/2023 1:56:03,420,18.4,41,1001.9
15/03/2023 1:57:03,434,18.4,42,1002
15/03/2023 1:58:03,429,18.4,42,1002.1
15/03/2023 1:59:03,448,18.4,42,1002
15/03/2023 2:00:03,440,18.4,42,1002
15/03/2023 2:01:03,440,18.4,42,1002
15/03/2023 2:02:03,450,18.4,42,1002.1
15/03/2023 2:03:03,439,18.4,42,1002.1
15/03/2023 2:04:03,434,18.4,42,1002
15/03/2023 2:05:03,438,18.4,42,1002.1
15/03/2023 2:06:03,452,18.4,42,1002.1
15/03/2023 2:07:03,439,18.4,42,1002.1
15/03/2023 2:08:03,442,18.4,42,1002.1
15/03/2023 2:09:03,452,18.4,41,1002.1
15/03/2023 2:10:03,439,18.4,41,1002.2
15/03/2023 2:11:03,439,18.4,42,1002.2
15/03/2023 2:12:03,449,18.4,41,1002.2
15/03/2023 2:13:03,450,18.4,42,1002.2
15/03/2023 2:14:03,431,18.3,42,1002.3
15/03/2023 2:15:03,457,18.4,42,1002.1
15/03/2023 2:16:03,447,18.3,42,1002.2
15/03/2023 2:17:03,436,18.3,42,1002.2
15/03/2023 2:18:03,438,18.3,42,1002.1
15/03/2023 2:19:03,432,18.3,42,1002.4
15/03/2023 2:20:03,445,18.3,41,1002.3
15/03/2023 2:21:03,431,18.3,42,1002.3
15/03/2023 2:22:03,442,18.3,42,1002.2
15/03/2023 2:23:03,432,18.3,42,1002.2
15/03/2023 2:24:03,431,18.3,42,1002.2
15/03/2023 2:25:03,431,18.3,42,1002.4
15/03/2023 2:26:03,425,18.3,41,1002.3
15/03/2023 2:27:03,435,18.3,42,1002.3
15/03/2023 2:28:03,426,18.3,42,1002.3
15/03/2023 2:29:03,451,18.3,42,1002.4
15/03/2023 2:30:03,436,18.3,41,1002.3
15/03/2023 2:31:03,435,18.3,41,1002.4
15/03/2023 2:32:03,436,18.3,41,1002.3
15/03/2023 2:33:03,431,18.3,41,1002.3
15/03/2023 2:34:03,444,18.3,41,1002.3
15/03/2023 2:35:03,443,18.3,41,1002.3
15/03/2023 2:36:03,435,18.3,41,1002.3
15/03/2023 2:37:03,431,18.3,41,1002.3
15/03/2023 2:38:03,452,18.3,41,1002.4
15/03/2023 2:39:03,451,18.2,41,1002.4
15/03/2023 2:40:03,441,18.2,41,1002.4
15/03/2023 2:41:03,448,18.2,41,1002.4
15/03/2023 2:42:03,428,18.2,41,1002.4
15/03/2023 2:43:03,440,18.2,41,1002.4
15/03/2023 2:44:03,426,18.2,41,1002.3
15/03/2023 2:45:03,464,18.2,41,1002.3
15/03/2023 2:46:03,445,18.2,41,1002.4
15/03/2023 2:47:03,455,18.2,41,1002.4
15/03/2023 2:48:03,453,18.2,41,1002.3
15/03/2023 2:49:03,430,18.2,41,1002.3
15/03/2023 2:50:02,435,18.2,41,1002.3
15/03/2023 2:51:02,425,18.2,41,1002.4
15/03/2023 2:52:02,445,18.2,41,1002.4
15/03/2023 2:53:02,432,18.2,41,1002.3
15/03/2023 2:54:02,443,18.2,41,1002.3
15/03/2023 2:55:02,432,18.2,41,1002.4
15/03/2023 2:56:02,416,18.2,41,1002.3
15/03/2023 2:57:02,448,18.2,41,1002.4
15/03/2023 2:58:02,449,18.2,41,1002.4
15/03/2023 2:59:02,435,18.2,41,1002.3
15/03/2023 3:00:02,441,18.2,41,1002.5
15/03/2023 3:01:02,448,18.2,41,1002.4
15/03/2023 3:02:02,446,18.1,41,1002.4
15/03/2023 3:03:02,425,18.1,41,1002.5
15/03/2023 3:04:02,435,18.1,41,1002.5
15/03/2023 3:05:02,451,18.1,41,1002.4
15/03/2023 3:06:02,429,18.1,41,1002.5
15/03/2023 3:07:02,442,18.1,41,1002.4
15/03/2023 3:08:02,440,18.1,41,1002.4
15/03/2023 3:09:02,436,18.1,41,1002.4
15/03/2023 3:10:02,457,18.1,41,1002.5
15/03/2023 3:11:02,422,18.1,41,1002.4
15/03/2023 3:12:02,434,18.1,41,1002.5
15/03/2023 3:13:02,433,18.1,41,1002.5
15/03/2023 3:14:02,439,18.1,41,1002.5
15/03/2023 3:15:02,435,18.1,41,1002.6
15/03/2023 3:16:02,441,18.1,41,1002.6
15/03/2023 3:17:02,452,18.1,41,1002.4
15/03/2023 3:18:02,446,18.1,41,1002.6
15/03/2023 3:19:02,441,18.1,41,1002.6
15/03/2023 3:20:02,439,18.1,41,1002.5
15/03/2023 3:21:02,441,18,41,1002.4
15/03/2023 3:22:02,450,18,41,1002.6
15/03/2023 3:23:02,423,18,41,1002.6
15/03/2023 3:24:02,434,18.1,41,1002.6
15/03/2023 3:25:02,437,18,41,1002.6
15/03/2023 3:26:02,441,18,41,1002.6
15/03/2023 3:27:02,429,18,41,1002.5
15/03/2023 3:28:02,450,18,41,1002.6
15/03/2023 3:29:02,435,18,41,1002.5
15/03/2023 3:30:02,436,18,41,1002.5
15/03/2023 3:31:02,436,18,41,1002.5
15/03/2023 3:32:02,448,18,41,1002.5
15/03/2023 3:33:02,455,17.9,41,1002.6
15/03/2023 3:34:02,447,17.9,41,1002.5
15/03/2023 3:35:02,439,17.9,41,1002.5
15/03/2023 3:36:02,444,17.9,41,1002.6
15/03/2023 3:37:02,448,17.9,41,1002.5
15/03/2023 3:38:02,448,17.9,41,1002.5
15/03/2023 3:39:02,466,17.9,41,1002.5
15/03/2023 3:40:02,441,17.9,41,1002.6
15/03/2023 3:41:02,445,17.9,41,1002.6
15/03/2023 3:42:02,446,18,41,1002.5
15/03/2023 3:43:02,440,17.9,41,1002.5
15/03/2023 3:44:02,426,17.9,41,1002.5
15/03/2023 3:45:02,454,17.9,41,1002.5
15/03/2023 3:46:02,430,17.9,41,1002.5
15/03/2023 3:47:02,452,17.9,41,1002.4
15/03/2023 3:48:02,455,17.9,41,1002.4
15/03/2023 3:49:02,461,17.9,41,1002.3
15/03/2023 3:50:02,460,17.9,41,1002.4
15/03/2023 3:51:02,458,17.9,41,1002.4
15/03/2023 3:52:02,463,17.9,41,1002.4
15/03/2023 3:53:02,452,17.9,41,1002.4
15/03/2023 3:54:02,455,17.9,41,1002.4
15/03/2023 3:55:02,449,17.9,41,1002.4
15/03/2023 3:56:02,458,17.9,41,1002.3
15/03/2023 3:57:02,449,17.9,41,1002.3
15/03/2023 3:58:02,454,17.9,41,1002.4
15/03/2023 3:59:02,452,17.9,41,1002.4
15/03/2023 4:00:02,446,17.9,41,1002.3
15/03/2023 4:01:02,439,17.9,41,1002.3
15/03/2023 4:02:02,453,17.9,41,1002.3
15/03/2023 4:03:02,451,17.9,41,1002.4
15/03/2023 4:04:02,470,17.9,41,1002.3
15/03/2023 4:05:02,448,17.9,41,1002.5
15/03/2023 4:06:02,467,17.9,41,1002.4
15/03/2023 4:07:02,458,17.9,41,1002.4
15/03/2023 4:08:02,457,17.9,41,1002.4
15/03/2023 4:09:02,459,17.9,41,1002.3
15/03/2023 4:10:02,452,17.9,41,1002.3
15/03/2023 4:11:02,433,17.8,41,1002.4
15/03/2023 4:12:02,464,17.8,41,1002.4
15/03/2023 4:13:02,455,17.9,41,1002.4
15/03/2023 4:14:02,467,17.8,41,1002.3
15/03/2023 4:15:02,439,17.8,41,1002.4
15/03/2023 4:16:02,453,17.9,41,1002.4
15/03/2023 4:17:02,469,17.8,41,1002.3
15/03/2023 4:18:02,449,17.8,41,1002.5
15/03/2023 4:19:02,445,17.8,41,1002.4
15/03/2023 4:20:02,445,17.8,41,1002.3
15/03/2023 4:21:02,451,17.8,41,1002.4
15/03/2023 4:22:02,454,17.8,41,1002.3
15/03/2023 4:23:02,442,17.8,41,1002.4
15/03/2023 4:24:02,453,17.8,41,1002.3
15/03/2023 4:25:02,456,17.8,41,1002.4
15/03/2023 4:26:02,460,17.8,41,1002.3
15/03/2023 4:27:02,445,17.8,41,1002.3
15/03/2023 4:28:02,468,17.8,41,1002.4
15/03/2023 4:29:02,441,17.8,41,1002.4
15/03/2023 4:30:02,458,17.8,41,1002.3
15/03/2023 4:31:02,452,17.8,41,1002.3
15/03/2023 4:32:02,447,17.8,41,1002.3
15/03/2023 4:33:02,454,17.8,41,1002.2
15/03/2023 4:34:02,475,17.7,41,1002.2
15/03/2023 4:35:02,450,17.8,41,1002.2
15/03/2023 4:36:02,460,17.7,41,1002.2
15/03/2023 4:37:02,461,17.8,41,1002.2
15/03/2023 4:38:02,439,17.8,41,1002.2
15/03/2023 4:39:02,452,17.7,41,1002.2
15/03/2023 4:40:02,451,17.7,41,1002.1
15/03/2023 4:41:02,438,17.8,41,1002.1
15/03/2023 4:42:02,461,17.7,41,1002.2
15/03/2023 4:43:02,448,17.7,41,1002
15/03/2023 4:44:02,457,17.7,41,1002.1
15/03/2023 4:45:02,438,17.7,41,1002.1
15/03/2023 4:46:02,450,17.7,41,1002.2
15/03/2023 4:47:02,460,17.7,41,1002.2
15/03/2023 4:48:02,455,17.7,41,1002.2
15/03/2023 4:49:02,447,17.7,41,1002.3
15/03/2023 4:50:02,453,17.7,41,1002.2
15/03/2023 4:51:02,450,17.7,41,1002.2
15/03/2023 4:52:02,446,17.7,41,1002.1
15/03/2023 4:53:02,424,17.7,41,1002.1
15/03/2023 4:54:02,434,17.7,41,1002.2
15/03/2023 4:55:02,457,17.7,41,1002.2
15/03/2023 4:56:02,451,17.7,41,1002.1
15/03/2023 4:57:02,429,17.7,41,1002.2
15/03/2023 4:58:02,437,17.6,41,1002.2
15/03/2023 4:59:02,449,17.6,41,1002.1
15/03/2023 5:00:02,447,17.7,41,1002.1
15/03/2023 5:01:02,444,17.7,41,1002.2
15/03/2023 5:02:02,436,17.6,41,1002.1
15/03/2023 5:03:02,443,17.6,41,1002.1
15/03/2023 5:04:02,451,17.6,41,1002.1
15/03/2023 5:05:02,453,17.7,41,1002.1
15/03/2023 5:06:02,452,17.6,41,1002.1
15/03/2023 5:07:02,457,17.6,41,1002.1
15/03/2023 5:08:02,451,17.7,41,1002.2
15/03/2023 5:09:02,447,17.6,41,1002.1
15/03/2023 5:10:02,445,17.6,41,1002.2
15/03/2023 5:11:02,450,17.6,41,1002.1
15/03/2023 5:12:02,444,17.6,41,1002.1
15/03/2023 5:13:02,447,17.6,41,1002.1
15/03/2023 5:14:02,453,17.6,41,1002.2
15/03/2023 5:15:02,438,17.6,41,1002.1
15/03/2023 5:16:02,452,17.6,41,1002.1
15/03/2023 5:17:02,439,17.6,41,1002.2
15/03/2023 5:18:02,446,17.6,41,1002.2
15/03/2023 5:19:02,446,17.6,41,1002.1
15/03/2023 5:20:02,447,17.6,41,1002.1
15/03/2023 5:21:02,453,17.6,41,1002.2
15/03/2023 5:22:02,433,17.6,41,1002.3
15/03/2023 5:23:02,458,17.6,41,1002.3
15/03/2023 5:24:02,445,17.6,41,1002.3
15/03/2023 5:25:02,450,17.6,41,1002.1
15/03/2023 5:26:02,444,17.6,41,1002.2
15/03/2023 5:27:02,434,17.6,41,1002.2
15/03/2023 5:28:02,434,17.6,41,1002.3
15/03/2023 5:29:02,440,17.6,41,1002.3
15/03/2023 5:30:02,437,17.6,41,1002.3
15/03/2023 5:31:02,445,17.6,41,1002.3
15/03/2023 5:32:02,441,17.6,41,1002.3
15/03/2023 5:33:02,435,17.6,41,1002.3
15/03/2023 5:34:02,438,17.5,41,1002.3
15/03/2023 5:35:02,431,17.6,41,1002.4
15/03/2023 5:36:02,448,17.6,41,1002.4
15/03/2023 5:37:02,441,17.6,41,1002.4
15/03/2023 5:38:02,451,17.6,41,1002.4
15/03/2023 5:39:02,452,17.5,41,1002.4
15/03/2023 5:40:02,453,17.5,41,1002.4
15/03/2023 5:41:02,436,17.6,41,1002.4
15/03/2023 5:42:02,440,17.6,41,1002.5
15/03/2023 5:43:02,442,17.5,41,1002.4
15/03/2023 5:44:02,451,17.5,41,1002.4
15/03/2023 5:45:02,444,17.5,41,1002.5
15/03/2023 5:46:02,450,17.6,41,1002.4
15/03/2023 5:47:02,450,17.5,41,1002.4
15/03/2023 5:48:02,445,17.5,41,1002.4
15/03/2023 5:49:02,451,17.5,41,1002.4
15/03/2023 5:50:02,439,17.5,41,1002.5
15/03/2023 5:51:02,439,17.5,41,1002.4
15/03/2023 5:52:02,444,17.5,41,1002.4
15/03/2023 5:53:02,436,17.5,41,1002.4
15/03/2023 5:54:02,448,17.5,41,1002.4
15/03/2023 5:55:02,437,17.5,41,1002.5
15/03/2023 5:56:02,440,17.5,41,1002.5
15/03/2023 5:57:02,442,17.5,41,1002.5
15/03/2023 5:58:02,444,17.5,41,1002.5
15/03/2023 5:59:02,443,17.4,41,1002.5
15/03/2023 6:00:02,448,17.4,41,1002.5
15/03/2023 6:01:02,454,17.4,41,1002.5
15/03/2023 6:02:02,442,17.5,41,1002.5
15/03/2023 6:03:02,435,17.4,41,1002.5
15/03/2023 6:04:02,442,17.5,41,1002.5
15/03/2023 6:05:02,439,17.4,41,1002.6
15/03/2023 6:06:02,455,17.4,41,1002.6
15/03/2023 6:07:02,455,17.4,41,1002.5
15/03/2023 6:08:02,440,17.4,41,1002.6
15/03/2023 6:09:02,452,17.4,41,1002.5
15/03/2023 6:10:02,433,17.4,41,1002.6
15/03/2023 6:11:02,431,17.4,41,1002.6
15/03/2023 6:12:02,450,17.4,41,1002.6
15/03/2023 6:13:02,448,17.4,41,1002.6
15/03/2023 6:14:02,430,17.4,41,1002.6
15/03/2023 6:15:02,447,17.4,41,1002.7
15/03/2023 6:16:02,444,17.4,41,1002.7
15/03/2023 6:17:02,448,17.4,41,1002.6
15/03/2023 6:18:02,430,17.4,41,1002.7
15/03/2023 6:19:02,421,17.4,41,1002.5
15/03/2023 6:20:02,441,17.4,41,1002.7
15/03/2023 6:21:02,444,17.4,41,1002.6
15/03/2023 6:22:02,429,17.4,41,1002.6
15/03/2023 6:23:02,446,17.4,41,1002.7
15/03/2023 6:24:02,432,17.4,41,1002.7
15/03/2023 6:25:02,458,17.4,41,1002.6
15/03/2023 6:26:02,433,17.4,41,1002.7
15/03/2023 6:27:02,439,17.4,41,1002.7
15/03/2023 6:28:02,438,17.4,41,1002.7
15/03/2023 6:29:02,449,17.4,41,1002.7
15/03/2023 6:30:02,435,17.4,41,1002.7
15/03/2023 6:31:02,439,17.4,41,1002.7
15/03/2023 6:32:02,439,17.4,41,1002.8
15/03/2023 6:33:02,450,17.4,41,1002.7
15/03/2023 6:34:02,443,17.4,41,1002.7
15/03/2023 6:35:02,471,17.4,41,1002.7
15/03/2023 6:36:02,425,17.4,41,1002.8
15/03/2023 6:37:02,450,17.4,41,1002.8
15/03/2023 6:38:02,446,17.4,41,1002.7
15/03/2023 6:39:02,446,17.4,41,1002.7
15/03/2023 6:40:02,447,17.4,41,1002.7
15/03/2023 6:41:02,434,17.4,41,1002.7
15/03/2023 6:42:02,447,17.4,41,1002.8
15/03/2023 6:43:02,427,17.4,41,1002.8
15/03/2023 6:44:02,442,17.4,41,1002.9
15/03/2023 6:45:02,425,17.4,41,1002.9
15/03/2023 6:46:02,442,17.4,41,1002.9
15/03/2023 6:47:02,438,17.4,41,1002.9
15/03/2023 6:48:02,449,17.4,41,1002.9
15/03/2023 6:49:02,428,17.4,41,1002.9
15/03/2023 6:50:02,441,17.4,41,1002.8
15/03/2023 6:51:02,452,17.4,41,1002.9
15/03/2023 6:52:02,452,17.4,41,1002.9
15/03/2023 6:53:02,447,17.4,41,1002.9
15/03/2023 6:54:02,437,17.4,41,1002.9
15/03/2023 6:55:02,435,17.3,41,1003
15/03/2023 6:56:02,464,17.3,41,1003
15/03/2023 6:57:02,446,17.3,41,1002.9
15/03/2023 6:58:02,448,17.4,41,1003
15/03/2023 6:59:02,442,17.4,41,1002.9
15/03/2023 7:00:02,445,17.4,41,1002.9
15/03/2023 7:01:02,448,17.3,41,1002.9
15/03/2023 7:02:02,462,17.3,41,1002.9
15/03/2023 7:03:02,433,17.3,41,1003
15/03/2023 7:04:02,437,17.3,41,1003
15/03/2023 7:05:02,447,17.3,41,1003
15/03/2023 7:06:02,437,17.3,41,1003
15/03/2023 7:07:02,431,17.3,41,1003
15/03/2023 7:08:02,444,17.3,41,1003
15/03/2023 7:09:02,434,17.3,41,1003
15/03/2023 7:10:02,443,17.3,41,1003
15/03/2023 7:11:02,439,17.3,41,1003.1
15/03/2023 7:12:02,416,17.3,41,1003.1
15/03/2023 7:13:02,450,17.3,41,1003.1
15/03/2023 7:14:02,450,17.3,41,1003.1
15/03/2023 7:15:02,445,17.3,41,1003.2
15/03/2023 7:16:02,439,17.3,41,1003.2
15/03/2023 7:17:02,465,17.3,41,1003.2
15/03/2023 7:18:02,439,17.3,41,1003.2
15/03/2023 7:19:02,464,17.3,41,1003.2
15/03/2023 7:20:02,435,17.3,41,1003.2
15/03/2023 7:21:02,449,17.3,41,1003.4
15/03/2023 7:22:02,466,17.3,41,1003.3
15/03/2023 7:23:02,450,17.3,41,1003.3
15/03/2023 7:24:02,441,17.3,41,1003.3
15/03/2023 7:25:02,453,17.3,41,1003.4
15/03/2023 7:26:02,440,17.3,41,1003.3
15/03/2023 7:27:02,442,17.3,41,1003.4
15/03/2023 7:28:02,437,17.3,41,1003.3
15/03/2023 7:29:02,444,17.3,41,1003.5
15/03/2023 7:30:02,430,17.3,41,1003.4
15/03/2023 7:31:02,428,17.3,41,1003.4
15/03/2023 7:32:02,451,17.3,41,1003.4
15/03/2023 7:33:02,450,17.3,41,1003.4
15/03/2023 7:34:02,444,17.3,41,1003.3
15/03/2023 7:35:02,431,17.3,41,1003.4
15/03/2023 7:36:02,443,17.2,41,1003.3
15/03/2023 7:37:02,457,17.3,41,1003.3
15/03/2023 7:38:02,450,17.3,41,1003.4
15/03/2023 7:39:02,438,17.3,41,1003.4
15/03/2023 7:40:02,445,17.3,41,1003.4
15/03/2023 7:41:02,449,17.3,41,1003.5
15/03/2023 7:42:02,436,17.3,41,1003.4
15/03/2023 7:43:02,447,17.2,41,1003.4
15/03/2023 7:44:02,440,17.2,41,1003.4
15/03/2023 7:45:02,430,17.3,41,1003.4
15/03/2023 7:46:02,452,17.3,41,1003.5
15/03/2023 7:47:02,448,17.3,41,1003.4
15/03/2023 7:48:02,461,17.2,41,1003.5
15/03/2023 7:49:02,445,17.2,41,1003.5
15/03/2023 7:50:02,438,17.2,41,1003.5
15/03/2023 7:51:02,459,17.3,41,1003.4
15/03/2023 7:52:02,467,17.2,41,1003.4
15/03/2023 7:53:02,440,17.2,41,1003.5
15/03/2023 7:54:02,435,17.3,41,1003.4
15/03/2023 7:55:02,443,17.2,41,1003.4
15/03/2023 7:56:02,437,17.2,41,1003.5
15/03/2023 7:57:02,439,17.3,41,1003.5
15/03/2023 7:58:02,445,17.2,41,1003.5
15/03/2023 7:59:02,434,17.2,41,1003.5
15/03/2023 8:00:02,446,17.2,41,1003.5
15/03/2023 8:01:02,464,17.2,41,1003.5
15/03/2023 8:02:02,442,17.2,41,1003.5
15/03/2023 8:03:02,437,17.2,41,1003.5
15/03/2023 8:04:02,447,17.3,41,1003.4
15/03/2023 8:05:02,439,17.2,41,1003.5
15/03/2023 8:06:02,447,17.2,41,1003.6
15/03/2023 8:07:02,447,17.3,41,1003.5
15/03/2023 8:08:02,434,17.3,41,1003.5
15/03/2023 8:09:02,444,17.3,41,1003.5
15/03/2023 8:10:02,446,17.3,41,1003.5
15/03/2023 8:11:02,449,17.3,41,1003.6
15/03/2023 8:12:02,438,17.4,41,1003.5
15/03/2023 8:13:02,456,17.4,41,1003.5
15/03/2023 8:14:02,450,17.4,41,1003.6
15/03/2023 8:15:02,441,17.4,41,1003.5
15/03/2023 8:16:02,451,17.4,41,1003.6
15/03/2023 8:17:02,437,17.4,41,1003.7
15/03/2023 8:18:02,434,17.3,41,1003.6
15/03/2023 8:19:02,451,17.3,41,1003.7
15/03/2023 8:20:02,438,17.3,41,1003.5
15/03/2023 8:21:02,428,17.3,41,1003.6
15/03/2023 8:22:02,426,17.3,41,1003.6
15/03/2023 8:23:02,454,17.3,41,1003.6
15/03/2023 8:24:02,441,17.3,41,1003.6
15/03/2023 8:25:02,454,17.3,41,1003.6
15/03/2023 8:26:02,465,17.3,41,1003.7
15/03/2023 8:27:02,442,17.3,41,1003.6
15/03/2023 8:28:02,442,17.3,41,1003.7
15/03/2023 8:29:02,443,17.3,41,1003.7
15/03/2023 8:30:02,447,17.3,41,1003.7
15/03/2023 8:31:02,449,17.3,41,1003.8
15/03/2023 8:32:02,436,17.4,41,1003.8
15/03/2023 8:33:02,447,17.4,41,1003.8
15/03/2023 8:34:02,456,17.4,41,1003.8
15/03/2023 8:35:02,447,17.4,41,1003.8
15/03/2023 8:36:02,437,17.4,41,1003.9
15/03/2023 8:37:02,451,17.4,41,1003.8
15/03/2023 8:38:02,442,17.4,41,1003.9
15/03/2023 8:39:02,440,17.4,41,1003.9
15/03/2023 8:40:02,451,17.4,41,1003.9
15/03/2023 8:41:02,458,17.4,41,1003.9
15/03/2023 8:42:02,438,17.4,41,1003.8
15/03/2023 8:43:02,458,17.4,41,1003.8
15/03/2023 8:44:02,452,17.4,41,1003.9
15/03/2023 8:45:02,448,17.4,41,1003.9
15/03/2023 8:46:02,444,17.5,41,1003.9
15/03/2023 8:47:02,457,17.5,40,1003.9
15/03/2023 8:48:02,437,17.5,41,1004
15/03/2023 8:49:02,447,17.6,40,1004
15/03/2023 8:50:02,435,17.6,40,1004
15/03/2023 8:51:02,452,17.5,40,1004
15/03/2023 8:52:02,433,17.6,41,1004
15/03/2023 8:53:02,434,17.6,40,1003.9
15/03/2023 8:54:02,454,17.7,40,1003.8
15/03/2023 8:55:02,451,17.7,40,1003.9
15/03/2023 8:56:02,452,17.7,40,1003.8
15/03/2023 8:57:02,458,17.8,40,1003.9
15/03/2023 8:58:02,453,17.8,40,1003.8
15/03/2023 8:59:02,447,17.8,40,1003.9
15/03/2023 9:00:02,482,17.9,40,1003.9
15/03/2023 9:01:02,444,17.9,40,1003.9
15/03/2023 9:02:02,475,17.9,40,1003.9
15/03/2023 9:03:02,452,17.9,40,1004
15/03/2023 9:04:02,462,18,40,1004
15/03/2023 9:05:02,468,18,40,1004
15/03/2023 9:06:02,484,18,40,1004
15/03/2023 9:07:02,465,18.1,40,1004
15/03/2023 9:08:02,465,18.1,40,1003.9
15/03/2023 9:09:02,465,18.1,40,1004
15/03/2023 9:10:02,452,18.2,40,1004.1
15/03/2023 9:11:02,466,18.2,40,1004.1
15/03/2023 9:12:02,501,18.3,40,1004.1
15/03/2023 9:13:02,456,18.3,40,1004.1
15/03/2023 9:14:02,451,18.3,40,1004.1
15/03/2023 9:15:02,465,18.3,40,1004.1
15/03/2023 9:16:02,475,18.4,40,1004.2
15/03/2023 9:17:02,476,18.4,40,1004.2
15/03/2023 9:18:02,473,18.4,40,1004.1
15/03/2023 9:19:02,460,18.6,40,1004.2
15/03/2023 9:20:02,462,18.7,40,1004.2
15/03/2023 9:21:02,468,18.8,40,1004.2
15/03/2023 9:22:02,460,18.8,39,1004.2
15/03/2023 9:23:02,455,18.8,39,1004.1
15/03/2023 9:24:02,476,18.9,39,1004.2
15/03/2023 9:25:02,466,18.9,39,1004.2
15/03/2023 9:26:02,476,18.9,39,1004.1
15/03/2023 9:27:02,458,18.9,39,1004.1
15/03/2023 9:28:02,465,19,39,1004.2
15/03/2023 9:29:02,465,19,39,1004.2
15/03/2023 9:30:02,458,19,39,1004.2
15/03/2023 9:31:02,476,19.1,39,1004.2
15/03/2023 9:32:02,451,19.1,39,1004.1
15/03/2023 9:33:02,478,19.1,39,1004.2
15/03/2023 9:34:02,459,19.1,39,1004.2
15/03/2023 9:35:02,466,19.1,39,1004.2
15/03/2023 9:36:02,452,19.1,39,1004.1
15/03/2023 9:37:02,457,19.1,39,1004.2
15/03/2023 9:38:02,474,19.2,39,1004.1
15/03/2023 9:39:02,465,19.2,39,1004.1
15/03/2023 9:40:02,460,19.2,39,1004.3
15/03/2023 9:41:02,480,19.2,39,1004.2
15/03/2023 9:42:02,454,19.2,39,1004.3
15/03/2023 9:43:02,471,19.2,39,1004.2
15/03/2023 9:44:02,475,19.3,39,1004.3
15/03/2023 9:45:02,454,19.2,39,1004.4
15/03/2023 9:46:02,444,19.3,39,1004.4
15/03/2023 9:47:02,480,19.3,39,1004.4
15/03/2023 9:48:02,466,19.3,39,1004.4
15/03/2023 9:49:02,492,19.3,39,1004.4
15/03/2023 9:50:02,447,19.3,39,1004.4
15/03/2023 9:51:02,466,19.3,39,1004.4
15/03/2023 9:52:02,462,19.4,39,1004.4
15/03/2023 9:53:02,477,19.4,39,1004.4
15/03/2023 9:54:02,479,19.4,39,1004.4
15/03/2023 9:55:02,450,19.4,39,1004.4
15/03/2023 9:56:02,475,19.4,39,1004.4
15/03/2023 9:57:02,459,19.4,39,1004.3
15/03/2023 9:58:02,445,19.4,39,1004.3
15/03/2023 9:59:02,466,19.5,39,1004.3
15/03/2023 10:00:02,456,19.5,39,1004.3
15/03/2023 10:01:02,463,19.5,39,1004.4
15/03/2023 10:02:02,477,19.5,39,1004.3
15/03/2023 10:03:02,476,19.5,39,1004.3
15/03/2023 10:04:02,451,19.5,39,1004.4
15/03/2023 10:05:02,454,19.6,39,1004.4
15/03/2023 10:06:02,447,19.5,38,1004.3
15/03/2023 10:07:02,467,19.6,39,1004.4
15/03/2023 10:08:02,437,19.6,39,1004.5
15/03/2023 10:09:02,467,19.6,39,1004.4
